"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TMAX"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-05-15","5.14","0.00","0.0","0.0","66"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-05-16","5.37","0.19","0.0","0.0","63"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-05-17","5.14","0.01","0.0","0.0","62"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-05-18","3.80","0.00","0.0","0.0","63"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-05-19","5.37","0.01","0.0","0.0","66"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-05-20","6.49","0.00","0.0","0.0","67"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-05-21","4.70","0.00","0.0","0.0","60"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-05-22","7.83","0.01","0.0","0.0","55"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-05-23","4.03","0.00","0.0","0.0","59"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-05-24","3.80","0.00","0.0","0.0","73"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-05-25","8.95","0.00","0.0","0.0","71"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-05-26","4.92","0.01","0.0","0.0","71"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-05-27","10.29","0.00","0.0","0.0","62"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-05-28","14.99","0.00","0.0","0.0","50"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-05-29","12.53","0.00","0.0","0.0","57"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-05-30","4.92","0.00","0.0","0.0","70"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-05-31","5.37","0.00","0.0","0.0","72"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2021-06-01","5.82","0.02","0.0","0.0","66"
